NAMES,SMILES,TEMPERATURE,PRESSURE,VALUE
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.15,2500,1525.6
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.16,253,1523.2
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.17,103,1523.1
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.19,5000,1528
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.19,10000,1532.8
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.19,15000,1537.4
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.19,20000,1541.9
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.19,25000,1546.2
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.18,25000,1536.6
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.19,103,1512.6
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.19,253,1512.8
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.19,500,1513
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.19,1000,1513.5
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.19,2500,1515.1
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.19,5000,1517.7
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.19,10000,1522.6
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.19,15000,1527.4
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.19,20000,1532.1
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.13,20000,1522.4
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.13,25000,1527
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.14,15000,1517.6
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.15,10000,1512.6
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.16,5000,1507.4
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.18,253,1502.2
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.18,500,1502.4
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.18,1000,1503
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.18,2500,1504.7
C0190_A0071,CCCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.19,103,1502
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,293.13,500,1713.7
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,293.13,1000,1714.2
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,293.13,15000,1726.3
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,293.13,20000,1730.4
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,293.13,25000,1734.5
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,293.14,101,1713.4
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,293.14,2500,1715.4
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,293.14,5000,1717.7
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,293.14,10000,1722
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,303.16,101,1701.3
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,303.17,500,1701.7
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,303.18,1000,1702.2
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,303.18,2500,1703.4
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,303.18,20000,1719
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,303.19,5000,1705.7
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,303.19,15000,1714.7
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,303.19,25000,1723.1
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,303.22,10000,1710.2
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,313.15,101,1689.4
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,313.16,20000,1707.7
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,313.17,500,1689.8
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,313.17,5000,1694.1
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,313.17,15000,1703.3
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,313.17,25000,1712
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,313.18,1000,1690.3
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,313.18,2500,1691.7
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,313.18,10000,1698.7
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.13,1000,1678.6
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.13,10000,1687.4
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.13,20000,1696.7
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.13,25000,1701.1
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.14,500,1678.1
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.14,5000,1682.6
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.14,15000,1692.1
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.15,2500,1680.1
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.16,101,1677.5
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.17,500,1666.2
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.17,20000,1685.5
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.18,101,1665.6
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.18,1000,1666.7
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.18,2500,1668.2
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.18,5000,1670.8
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.18,10000,1675.8
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.18,25000,1690
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.19,15000,1680.7
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.13,500,1654.7
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.13,5000,1659.5
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.13,15000,1669.8
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.13,20000,1674.6
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.13,25000,1679.4
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.14,1000,1655.2
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.14,10000,1664.7
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.16,2500,1656.8
C0460_A0071,CC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.18,101,1653.9
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.139,103.8,1234.9
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.148,9948.5,1242.1
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.149,29540,1252.9
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.151,50077,1263.7
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.154,8671.3,1241.4
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.154,10145,1241.3
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.154,18778,1246.8
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.154,50213,1263.7
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.156,19876,1246.8
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.158,40749,1258.8
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.16,30131,1252.9
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.163,40525,1258.8
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.928,1169.5,1236.1
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,311.103,19363,1240.7
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,311.104,50109,1258.2
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,311.402,59971,1263
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,311.642,29371,1246.1
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,312.124,10064,1235.4
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,312.129,19984,1241.4
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,312.35,40711,1252.1
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,312.667,1137.8,1229.3
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,320.012,60231,1257.4
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,320.693,29908,1239.9
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,321.26,40148,1245.3
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,321.321,10225,1228.6
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,321.343,19896,1234.7
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,321.701,51336,1251.3
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,322.861,1202,1221.5
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,330.072,40113,1239.1
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,330.332,60665,1250.6
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,330.451,29706,1233.9
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,330.662,50504,1244.5
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,331.614,20974,1227.8
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,331.615,10028,1220.8
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,332.502,1153.4,1214.1
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,339.162,49816,1238.3
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,339.455,59226,1243.8
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,340.067,39808,1233.1
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,340.306,30074,1227
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,341.511,9933.5,1213.4
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,341.516,20038,1220
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,342.34,977.2,1206.6
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,348.25,58008,1237.6
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,349.94,49966,1232.3
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,350.06,39798,1226.2
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,351.537,29910,1219.2
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,351.766,10055,1205.8
C0190_A0084,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,351.769,19878,1212.5
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.48,1000,1396.8
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,322.34,1000,1371.1
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,352.36,1000,1344.6
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.33,1000,1326.2
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,391.27,1000,1310.5
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,414.95,1000,1289.4
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.49,5000,1398.8
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,322.29,5000,1373.5
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,352.3,5000,1347.3
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.28,5000,1328.9
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,391.31,5000,1313.1
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,414.94,5000,1292.5
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.51,10000,1401.4
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,322.32,10000,1376.4
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,352.29,10000,1350.5
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.3,10000,1332.4
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,391.26,10000,1316.9
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,414.94,10000,1296.6
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.51,20000,1406.6
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,322.31,20000,1382.2
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,352.27,20000,1356.9
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.3,20000,1339.2
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,391.28,20000,1324.2
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,414.94,20000,1304.5
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.51,30000,1411.7
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,322.33,30000,1387.7
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,352.34,30000,1363
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.31,30000,1345.8
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,391.25,30000,1331.2
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,414.89,30000,1312.1
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.5,40000,1416.7
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,322.32,40000,1393.2
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,352.32,40000,1369.1
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.35,40000,1352.3
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,391.31,40000,1338.1
C1095_A0048,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,414.92,40000,1319.5
C0710_A0020,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,293.15,100,1157
C0710_A0020,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,293.15,5000,1159.5
C0710_A0020,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,293.15,10000,1161.8
C0710_A0020,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,293.15,15000,1164.1
C0710_A0020,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,293.15,20000,1166.5
C0710_A0020,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,303.15,100,1150.3
C0710_A0020,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,303.15,5000,1152.9
C0710_A0020,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,303.15,10000,1155.3
C0710_A0020,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,303.15,15000,1157.6
C0710_A0020,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,303.15,20000,1159.9
