NAMES,SMILES,VALUE
C1473_A0048,CCCCCO[C@H](C)[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,410
C1457_A0048,C[N+]1([C@H](OCCC(F)(F)C(F)(F)C(F)F)C(F)F)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,400
C1457_A0011,C[N+]1([C@H](OCCC(F)(F)C(F)(F)C(F)F)C(F)F)CCOCC1.F[P-](F)(F)(F)(F)F,260
C0440_A0010,C1COCC[NH2+]1.O=C([CH-]C(=O)C(F)(F)F)C(F)(F)F,184
C0440_A0037,C1COCC[NH2+]1.CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,176
C0440_A0036,C1COCC[NH2+]1.O=C([CH-]C(=O)C(F)(F)F)c1ccco1,145
C0440_A0005,C1COCC[NH2+]1.O=C([CH-]C(=O)C(F)(F)F)c1cccs1,135
C1459_A0116,CC(=O)[CH-]C(=O)C(F)(F)F.CC(=O)[NH+]1CCOCC1,140
C1459_A0010,CC(=O)[NH+]1CCOCC1.O=C([CH-]C(=O)C(F)(F)F)C(F)(F)F,143
C1459_A0037,CC(=O)[NH+]1CCOCC1.CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,152
C1459_A0036,CC(=O)[NH+]1CCOCC1.O=C([CH-]C(=O)C(F)(F)F)c1ccco1,124
C0561_A0048,CC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,410
C0750_A0048,CCCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,398
C0750_A0043,CCCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)C(F)(F)F,303
C0750_A0009,CCCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,317
C0750_A0021,CCCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,301
C1051_A0020,COCC[N+]1(C)CCOCC1.F[B-](F)(F)F,365
C1051_A0048,COCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,387
C1051_A0008,COCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)F,232
C1051_A0043,COCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)C(F)(F)F,306
C1051_A0009,COCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,302
C1051_A0021,COCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,300
C1528_A0063,CN1N=N[NH+](N)[C@@H]1N.O=[N+]([O-])[N-][N+](=O)[O-],150
C0420_A0051,CC1=[NH+]N(C)NN1C.[O-][Cl+3]([O-])([O-])[O-],315
C0746_A0051,Cc1n(C)nn[n+]1N.[O-][Cl+3]([O-])([O-])[O-],182
C0746_A0090,Cc1n(C)nn[n+]1N.O=[N+]([O-])[O-],170
C0371_A0051,CC1=[NH+]N(N)NN1C.[O-][Cl+3]([O-])([O-])[O-],238
C0371_A0090,CC1=[NH+]N(N)NN1C.O=[N+]([O-])[O-],173
C1474_A0048,CCC[N@+]1(C)CCOC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,347
C1474_A0090,CCC[N@+]1(C)CCOC1.O=[N+]([O-])[O-],183
C1474_A0011,CCC[N@+]1(C)CCOC1.F[P-](F)(F)(F)(F)F,239
C1458_A0051,C[N@@+]1(CCCF)CCOC1.[O-][Cl+3]([O-])([O-])[O-],268
C1458_A0048,C[N@@+]1(CCCF)CCOC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,330
C1458_A0090,C[N@@+]1(CCCF)CCOC1.O=[N+]([O-])[O-],245
C1458_A0084,C[N@@+]1(CCCF)CCOC1.O=S(=O)([O-])C(F)(F)F,283
C1458_A0011,C[N@@+]1(CCCF)CCOC1.F[P-](F)(F)(F)(F)F,191
C1460_A0020,CCCC[N@+]1(C)CCOC1.F[B-](F)(F)F,322
C1460_A0048,CCCC[N@+]1(C)CCOC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,327
C1460_A0008,CCCC[N@+]1(C)CCOC1.F[B-](F)(F)C(F)(F)F,238
C1460_A0043,CCCC[N@+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)F,292
C1460_A0009,CCCC[N@+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,307
C1460_A0021,CCCC[N@+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,275
C1464_A0020,CO[C@H](C)[N@+]1(C)CCOC1.F[B-](F)(F)F,297
C1464_A0048,CO[C@H](C)[N@+]1(C)CCOC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328
C1464_A0008,CO[C@H](C)[N@+]1(C)CCOC1.F[B-](F)(F)C(F)(F)F,226
C1464_A0043,CO[C@H](C)[N@+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)F,293
C1464_A0009,CO[C@H](C)[N@+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,293
C1464_A0021,CO[C@H](C)[N@+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,270
C0675_A0048,FC(F)(CC[n+]1ccccn1)C(F)(F)S(F)(F)(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,300
C1410_A0048,FC(F)(CCCC[n+]1ccccn1)C(F)(F)S(F)(F)(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,300
C1414_A0010,CC1(C)C=[NH+]C=N1.O=C([CH-]C(=O)C(F)(F)F)C(F)(F)F,215
C0778_A0090,O=[N+]([O-])[O-].[NH3+]CC(=O)O,192
C0778_A0033,[Cl-].[NH3+]CC(=O)O,195
C0778_A0020,F[B-](F)(F)F.[NH3+]CC(=O)O,220
C0778_A0011,F[P-](F)(F)(F)(F)F.[NH3+]CC(=O)O,157
C0784_A0020,C[C@H]([NH3+])C(=O)O.F[B-](F)(F)F,241
C0784_A0090,C[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],168
C0784_A0064,C[C@H]([NH3+])C(=O)O.O=C([O-])C(F)(F)F,119
C0784_A0011,C[C@H]([NH3+])C(=O)O.F[P-](F)(F)(F)(F)F,176
C1487_A0090,C[C@@H](O)[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],147
C0474_A0020,F[B-](F)(F)F.O=C(O)[C@@H]1CCC[NH2+]1,236
C0474_A0090,O=C(O)[C@@H]1CCC[NH2+]1.O=[N+]([O-])[O-],138
C0474_A0011,F[P-](F)(F)(F)(F)F.O=C(O)[C@@H]1CCC[NH2+]1,168
C0474_A0064,O=C(O)[C@@H]1CCC[NH2+]1.O=C([O-])C(F)(F)F,192
C0251_A0090,CC(C)[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],169
C0023_A0090,CC[C@H](C)[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],167
C0491_A0090,COC(=O)C[NH3+].O=[N+]([O-])[O-],178
C0914_A0090,CCOC(=O)C[NH3+].O=[N+]([O-])[O-],182
C1484_A0020,COC(=O)[C@@H](C)[NH3+].F[B-](F)(F)F,230
C1484_A0090,COC(=O)[C@@H](C)[NH3+].O=[N+]([O-])[O-],186
C1484_A0049,CC1=CC(=O)[N-]S(=O)(=O)O1.COC(=O)[C@@H](C)[NH3+],172
C1484_A0011,COC(=O)[C@@H](C)[NH3+].F[P-](F)(F)(F)(F)F,209
C1484_A0015,COC(=O)[C@@H](C)[NH3+].N#C[S-],139
C1480_A0090,COC(=O)[C@@H]([NH3+])CO.O=[N+]([O-])[O-],179
C1477_A0090,CC[NH2+][C@H](C)C(=O)OCC.O=[N+]([O-])[O-],187
C1479_A0090,COC(=O)[C@@H]([NH3+])[C@@H](C)O.O=[N+]([O-])[O-],156
C1485_A0020,COC(=O)[C@@H]1CCC[NH2+]1.F[B-](F)(F)F,234
C1485_A0090,COC(=O)[C@@H]1CCC[NH2+]1.O=[N+]([O-])[O-],159
C1485_A0011,COC(=O)[C@@H]1CCC[NH2+]1.F[P-](F)(F)(F)(F)F,221
C1483_A0090,COC(=O)[C@@H]([NH3+])C(C)C.O=[N+]([O-])[O-],195
C1478_A0090,CCOC(=O)[C@@H]1CCC[NH2+]1.O=[N+]([O-])[O-],183
C1482_A0090,CC[C@@H](C)[C@H]([NH3+])C(=O)OC.O=[N+]([O-])[O-],172
C0508_A0090,CC(C)C[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],210
C1481_A0090,COC(=O)[C@@H]([NH3+])Cc1ccccc1.O=[N+]([O-])[O-],224
C1447_A0020,C1=C[NH2+]C=N1.F[B-](F)(F)F,363
C0582_A0020,C[NH+]1C=CN=C1.F[B-](F)(F)F,387
C1130_A0020,CC1=NC=C[NH+]1C.F[B-](F)(F)F,365
C0958_A0044,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,396
C1086_A0044,COS(=O)(=O)[O-].Cc1n(C)cc[n+]1C,372
C0460_A0044,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],390
C0460_A0083,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,408
C0460_A0127,CC[n+]1ccn(C)c1.N#CC(C#N)=C[C-](C#N)C#N,341
C0460_A0130,CC(=C(C#N)C#N)[C-](C#N)C#N.CC[n+]1ccn(C)c1,254
C0460_A0126,CC[n+]1ccn(C)c1.N#CC(C#N)=C(C#N)[C-](C#N)C#N,327
C0460_A0128,CC[n+]1ccn(C)c1.N#CCC(=C(C#N)C#N)[C-](C#N)C#N,280
C0460_A0129,CC[n+]1ccn(C)c1.COC(=C(C#N)C#N)[C-](C#N)C#N,254
C0064_A0083,CCOS(=O)(=O)[O-].CCn1cc[n+](CC)c1,389
C0505_A0044,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],392
C0505_A0127,CCCC[n+]1ccn(C)c1.N#CC(C#N)=C[C-](C#N)C#N,295
C0505_A0130,CC(=C(C#N)C#N)[C-](C#N)C#N.CCCC[n+]1ccn(C)c1,261
C0505_A0126,CCCC[n+]1ccn(C)c1.N#CC(C#N)=C(C#N)[C-](C#N)C#N,302
C0505_A0128,CCCC[n+]1ccn(C)c1.N#CCC(=C(C#N)C#N)[C-](C#N)C#N,286
C0505_A0129,CCCC[n+]1ccn(C)c1.COC(=C(C#N)C#N)[C-](C#N)C#N,265
C0835_A0083,CCCC[n+]1ccn(CC)c1.CCOS(=O)(=O)[O-],387
C1378_A0048,Cc1cn(C)c[n+]1CCCC#N.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,384
C1378_A0020,Cc1cn(C)c[n+]1CCCC#N.F[B-](F)(F)F,265
C1378_A0033,Cc1cn(C)c[n+]1CCCC#N.[Cl-],255
C1378_A0011,Cc1cn(C)c[n+]1CCCC#N.F[P-](F)(F)(F)(F)F,275
C1378_A0056,Cc1cn(C)c[n+]1CCCC#N.N#C[N-]C#N,278
C0083_A0048,C[n+]1ccn(CCCC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,425
C0083_A0020,C[n+]1ccn(CCCC#N)c1.F[B-](F)(F)F,352
C0083_A0033,C[n+]1ccn(CCCC#N)c1.[Cl-],258
C0083_A0011,C[n+]1ccn(CCCC#N)c1.F[P-](F)(F)(F)(F)F,370
C0083_A0056,C[n+]1ccn(CCCC#N)c1.N#C[N-]C#N,289
C1408_A0004,CC[C@@H](N)[n+]1ccn(C)c1.[Br-],226
C1408_A0020,CC[C@@H](N)[n+]1ccn(C)c1.F[B-](F)(F)F,261
C1408_A0011,CC[C@@H](N)[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,218
C1407_A0004,CC(C)C[C@@H](N)[n+]1ccn(C)c1.[Br-],270
C1407_A0020,CC(C)C[C@@H](N)[n+]1ccn(C)c1.F[B-](F)(F)F,281
C1407_A0011,CC(C)C[C@@H](N)[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,287
C1406_A0004,CC(C)CC[C@@H](N)[n+]1ccn(C)c1.[Br-],267
C1406_A0020,CC(C)CC[C@@H](N)[n+]1ccn(C)c1.F[B-](F)(F)F,291
C1406_A0011,CC(C)CC[C@@H](N)[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,287
C1405_A0004,CC[C@@H](C)C[C@@H](N)[n+]1ccn(C)c1.[Br-],268
C1405_A0020,CC[C@@H](C)C[C@@H](N)[n+]1ccn(C)c1.F[B-](F)(F)F,285
C1405_A0011,CC[C@@H](C)C[C@@H](N)[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,281
C0811_A0044,CCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],389
C0233_A0048,N#CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,274
C0233_A0020,F[B-](F)(F)F.N#CCCC[n+]1ccccc1,321
C0233_A0033,N#CCCC[n+]1ccccc1.[Cl-],224
C0233_A0011,F[P-](F)(F)(F)(F)F.N#CCCC[n+]1ccccc1,331
C0233_A0056,N#CCCC[n+]1ccccc1.N#C[N-]C#N,226
C1315_A0084,CCCCCCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,280
C1315_A0048,CCCCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,320
C1315_A0079,CCCCCCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,294
C1399_A0084,CCCCCCCC[n+]1ccccc1C.O=S(=O)([O-])C(F)(F)F,275
C1399_A0048,CCCCCCCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,290
C1399_A0079,CCCCCCCC[n+]1ccccc1C.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,292
C1297_A0084,CCCCCCCC[n+]1ccc(C)cc1.O=S(=O)([O-])C(F)(F)F,296
C1297_A0048,CCCCCCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,300
C1297_A0020,CCCCCCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,290
C1297_A0079,CCCCCCCC[n+]1ccc(C)cc1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,298
C1297_A0067,CCCCCCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,325
C1297_A0148,CCCCCCCC[n+]1ccc(C)cc1.F[B-](F)(F)c1ccccc1,205
C1323_A0020,CCCCCCCC[n+]1cccc(C)c1.F[B-](F)(F)F,310
C1469_A0011,COC(=O)[C@@H]1CCC[N+]1(C)C.F[P-](F)(F)(F)(F)F,299
C1469_A0090,COC(=O)[C@@H]1CCC[N+]1(C)C.O=[N+]([O-])[O-],215
C1469_A0069,COC(=O)[C@@H]1CCC[N+]1(C)C.[I-],201
C1466_A0004,CCOC(=O)[C@@H]1CCC[N+]1(CC)CC.[Br-],185
C1466_A0020,CCOC(=O)[C@@H]1CCC[N+]1(CC)CC.F[B-](F)(F)F,323
C1466_A0011,CCOC(=O)[C@@H]1CCC[N+]1(CC)CC.F[P-](F)(F)(F)(F)F,338
C1466_A0090,CCOC(=O)[C@@H]1CCC[N+]1(CC)CC.O=[N+]([O-])[O-],216
C1466_A0069,CCOC(=O)[C@@H]1CCC[N+]1(CC)CC.[I-],195
C1468_A0020,CCOC(=O)[C@@H]1CCC[N+]1(C)C.F[B-](F)(F)F,324
C1468_A0011,CCOC(=O)[C@@H]1CCC[N+]1(C)C.F[P-](F)(F)(F)(F)F,339
C1468_A0090,CCOC(=O)[C@@H]1CCC[N+]1(C)C.O=[N+]([O-])[O-],210
C1468_A0069,CCOC(=O)[C@@H]1CCC[N+]1(C)C.[I-],188
C1467_A0004,CC[N+]1(CC)CCC[C@H]1C(=O)OC.[Br-],193
C1467_A0069,CC[N+]1(CC)CCC[C@H]1C(=O)OC.[I-],188
C0679_A0054,CS(=O)(=O)[O-].C[NH3+],260
C0843_A0054,CC[NH3+].CS(=O)(=O)[O-],289
C0600_A0020,CCCC[NH3+].F[B-](F)(F)F,311
C0600_A0054,CCCC[NH3+].CS(=O)(=O)[O-],292
C1448_A0020,CO[C@H](C)[NH3+].F[B-](F)(F)F,207
C1448_A0054,CO[C@H](C)[NH3+].CS(=O)(=O)[O-],282
C0449_A0087,CC(=O)[O-].[NH3+]CCO,166
C0449_A0024,O=C[O-].[NH3+]CCO,150
C0449_A0081,C[C@H](O)C(=O)[O-].[NH3+]CCO,247
C1461_A0048,CC[N+](C)(C)CCCC(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,410
C1428_A0054,CS(=O)(=O)[O-].C[NH2+]C,278
C1450_A0020,CCCC[NH2+]C.F[B-](F)(F)F,350
C1166_A0054,CC[NH2+]CC.CS(=O)(=O)[O-],278
C0287_A0020,CCCC[NH2+]CCCC.F[B-](F)(F)F,330
C0287_A0054,CCCC[NH2+]CCCC.CS(=O)(=O)[O-],332
C1430_A0054,CC[NH+](C)C.CS(=O)(=O)[O-],296
C0473_A0020,CC[NH+](CC)CC.F[B-](F)(F)F,287
C0473_A0054,CC[NH+](CC)CC.CS(=O)(=O)[O-],270
C1164_A0087,CC(=O)[O-].OCC[NH+](CCO)CCO,237
C1164_A0024,O=C[O-].OCC[NH+](CCO)CCO,234
C1164_A0081,C[C@H](O)C(=O)[O-].OCC[NH+](CCO)CCO,238
C1115_A0048,CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,390
C0716_A0048,CC[N+](CC)(CC)COC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,287
C1486_A0020,CC(C)(C)[NH3+].F[B-](F)(F)F,244
C1417_A0048,C[N+](C)(C)CCCC#N.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,363
C1417_A0020,C[N+](C)(C)CCCC#N.F[B-](F)(F)F,249
C1417_A0033,C[N+](C)(C)CCCC#N.[Cl-],217
C1417_A0011,C[N+](C)(C)CCCC#N.F[P-](F)(F)(F)(F)F,347
C1417_A0056,C[N+](C)(C)CCCC#N.N#C[N-]C#N,241
C0231_A0048,CCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,402
C0482_A0136,C[N+](C)(C)CCO.O=C([O-])C1CCCCC1,178
C0482_A0135,C[N+](C)(C)CCO.O=C([O-])c1c2ccccc2cc2ccccc12,201
C0482_A0138,C[N+](C)(C)CCO.O=C([O-])C1CCCC1,179
C0482_A0137,C[N+](C)(C)CCO.O=C([O-])CC1CCCC1,181
C0482_A0132,C[N+](C)(C)CCO.O=C([O-])CCC1CCCCC1,176
C0482_A0031,C[N+](C)(C)CCO.O=C([O-])c1ccccc1,203
C0482_A0145,C[N+](C)(C)CCO.O=C([O-])c1ccccc1O,230
C0482_A0131,C[N+](C)(C)CCO.O=C([O-])COc1ccc2ccccc2c1,210
C1462_A0048,C[N+](C)(C)CCCC(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,408
C0381_A0048,CCC[N+](C)(CC)CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,405
C0161_A0048,CCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,380
C1136_A0048,CCCCCCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,408
C1114_A0048,CC[P+](CC)(CC)COC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,388
C0678_A0048,CC[P+](CC)(CC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,404
C0310_A0027,C[S+](C)C.O=S(=O)(F)[N-]S(=O)(=O)F,280
C1427_A0027,COCC[S+](C)C.O=S(=O)(F)[N-]S(=O)(=O)F,254
C1426_A0027,C[S+](C)CCC#N.O=S(=O)(F)[N-]S(=O)(=O)F,226
C0729_A0027,CC[S+](C)C.O=S(=O)(F)[N-]S(=O)(=O)F,278
C1280_A0027,CC[S+](C)CC.O=S(=O)(F)[N-]S(=O)(=O)F,265
C1281_A0027,CCC[S+](CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,254
C1424_A0048,CCCC[S+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,297
C0598_A0027,CC[S+](CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,253
C1449_A0027,COCC[S+](C)CCOC.O=S(=O)(F)[N-]S(=O)(=O)F,236
C1433_A0027,CC[S+](CCOC)CCOC.O=S(=O)(F)[N-]S(=O)(=O)F,236
C1431_A0048,CCC[S+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,312
C1429_A0048,CCCC[S+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,307
C1425_A0048,CCCCC[S+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,296
C1455_A0048,CCC[S@+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,307
C1453_A0048,CCCC[S@+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,312
C1454_A0048,CCCCC[S@+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,309
C1436_A0048,CN(C)C(N(C)C)=[N+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,418
C1438_A0048,CC[N+](C)=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,416
C1439_A0048,CCC[N+](C)=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,415
C1440_A0048,CC[N+](CC)=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,422
C1441_A0048,CCC[N+](CC)=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,417
C1442_A0048,CCC[N+](CCC)=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,396
C0268_A0048,CCCC[N+](C)=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,409
C1443_A0048,CCCC[N+](CC)=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,394
C1444_A0048,CCCC[N+](CCC)=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,388
C1437_A0048,CCCC[N+](CCCC)=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,406
C1418_A0048,CN1CCN(C)C1=[N+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,405
C1419_A0048,CC[N+](C)=C1N(C)CCN1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,403
C1420_A0048,CC[N+](CC)=C1N(C)CCN1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,401
C1421_A0048,CCC[N+](CC)=C1N(C)CCN1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,385
C1422_A0048,CCC[N+](CCC)=C1N(C)CCN1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,395
C0046_A0048,CCC[N+](C)=C1N(C)CCN1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,394
C0782_A0071,CCCCC[n+]1ccn(C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,300
C0235_A0054,CS(=O)(=O)[O-].Cn1n[n+](Cc2ccccc2)c2ccccc21,180
C0304_A0090,C[NH+]=C1N(C)CCN1C.O=[N+]([O-])[O-],130
C1152_A0090,CCC[NH+]=C1N(C)CCN1C.O=[N+]([O-])[O-],128
C0460_A0004,CC[n+]1ccn(C)c1.[Br-],301
C0460_A0087,CC(=O)[O-].CC[n+]1ccn(C)c1,216
C0460_A0156,CC[n+]1ccn(C)c1.O=C([O-])C(F)F,263
C0460_A0157,CCCC(=O)[O-].CC[n+]1ccn(C)c1,213
C0460_A0158,CCCCCC(=O)[O-].CC[n+]1ccn(C)c1,212
C0460_A0159,CCCCCCCC(=O)[O-].CC[n+]1ccn(C)c1,216
C0460_A0160,CCCCCCCCCCCCCCCC(=O)[O-].CC[n+]1ccn(C)c1,216
C0460_A0161,CC(C)(C)C(=O)[O-].CC[n+]1ccn(C)c1,216
C0460_A0162,CC[n+]1ccn(C)c1.O=C([O-])C1CC1,212
C0460_A0163,CC([O-])=S.CC[n+]1ccn(C)c1,219
C0162_A0087,CC(=O)[O-].CCn1cc[n+](C)c1C,221
C0958_A0054,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,380
C0811_A0054,CCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],333
C0505_A0054,CCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],352
C0190_A0054,CCCCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],337
C0515_A0054,CCCCCCCCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],335
C0460_A0103,CCS(=O)(=O)[O-].CC[n+]1ccn(C)c1,342
C0460_A0104,CCCS(=O)(=O)[O-].CC[n+]1ccn(C)c1,340
C1492_A0048,CCCC[N@@H+]1CCC[C@H](C)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,340
C1493_A0048,CCCCCC[N@@H+]1CCC[C@H](C)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,360
C1494_A0048,COCC[N@@+]1(C)CCC[C@@H](C)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,340
C1495_A0048,COCCOCC[N@+]1(C)CCC[C@@H](C)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,330
C0141_A0048,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,416
C1496_A0048,COCCOCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,330
C1497_A0084,CCCCCC[N@+]1(C)CCC[C@@H](C)C1.O=S(=O)([O-])C(F)(F)F,320
C1494_A0084,COCC[N@@+]1(C)CCC[C@@H](C)C1.O=S(=O)([O-])C(F)(F)F,330
C1495_A0084,COCCOCC[N@+]1(C)CCC[C@@H](C)C1.O=S(=O)([O-])C(F)(F)F,310
C1497_A0064,CCCCCC[N@+]1(C)CCC[C@@H](C)C1.O=C([O-])C(F)(F)F,180
C1494_A0064,COCC[N@@+]1(C)CCC[C@@H](C)C1.O=C([O-])C(F)(F)F,150
