NAMES,SMILES,VALUE
C0991_A0048,CCC[N+]1(C)CCOC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,44
C0991_A0011,CCC[N+]1(C)CCOC1.F[P-](F)(F)(F)(F)F,41
C0543_A0020,CCCC[N+]1(C)CCOC1.F[B-](F)(F)F,-12
C0543_A0048,CCCC[N+]1(C)CCOC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,12
C0543_A0043,CCCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)F,-4
C0543_A0009,CCCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,53
C0543_A0021,CCCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,54
C0401_A0043,COCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)F,1
C0401_A0009,COCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,10
C0401_A0021,COCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,18
C0635_A0078,CC[N+]1(CC)CCNCC1.O=S(=O)([O-])OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-7
C0675_A0048,FC(F)(CC[n+]1ccccn1)C(F)(F)S(F)(F)(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-14
C0778_A0033,[Cl-].[NH3+]CC(=O)O,186
C0778_A0020,F[B-](F)(F)F.[NH3+]CC(=O)O,116
C0778_A0090,O=[N+]([O-])[O-].[NH3+]CC(=O)O,111
C0778_A0011,F[P-](F)(F)(F)(F)F.[NH3+]CC(=O)O,101
C0784_A0020,C[C@H]([NH3+])C(=O)O.F[B-](F)(F)F,78
C0784_A0090,C[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],159
C0784_A0064,C[C@H]([NH3+])C(=O)O.O=C([O-])C(F)(F)F,82
C0474_A0020,F[B-](F)(F)F.O=C(O)[C@@H]1CCC[NH2+]1,76
C0474_A0064,O=C(O)[C@@H]1CCC[NH2+]1.O=C([O-])C(F)(F)F,78
C0251_A0090,CC(C)[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],134
C0023_A0090,CC[C@H](C)[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],105
C0491_A0090,COC(=O)C[NH3+].O=[N+]([O-])[O-],44
C0914_A0090,CCOC(=O)C[NH3+].O=[N+]([O-])[O-],49
C0492_A0020,COC(=O)C(C)[NH3+].F[B-](F)(F)F,-18
C0492_A0048,COC(=O)C(C)[NH3+].O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-17
C0492_A0090,COC(=O)C(C)[NH3+].O=[N+]([O-])[O-],61
C0492_A0081,COC(=O)C(C)[NH3+].C[C@H](O)C(=O)[O-],38
C0492_A0015,COC(=O)C(C)[NH3+].N#C[S-],62
C0923_A0090,COC(=O)C([NH3+])CO.O=[N+]([O-])[O-],105
C0964_A0090,CC[NH2+]C(C)C(=O)OCC.O=[N+]([O-])[O-],-17
C0964_A0081,CC[NH2+]C(C)C(=O)OCC.C[C@H](O)C(=O)[O-],-25
C0278_A0090,COC(=O)C([NH3+])C(C)O.O=[N+]([O-])[O-],-12
C1001_A0090,COC(=O)C1CCC[NH2+]1.O=[N+]([O-])[O-],-16
C0416_A0090,COC(=O)C([NH3+])C(C)C.O=[N+]([O-])[O-],74
C0031_A0090,CCOC(=O)C1CCC[NH2+]1.O=[N+]([O-])[O-],-17
C0101_A0090,CCC(C)C([NH3+])C(=O)OC.O=[N+]([O-])[O-],-14
C0508_A0090,CC(C)C[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],75
C0654_A0090,COC(=O)C([NH3+])Cc1ccccc1.O=[N+]([O-])[O-],92
C0980_A0004,CCCn1cc(C[C@@H](NC(=O)c2ccccc2)C(=O)OC)[n+](CCC)c1.[Br-],39
C0163_A0069,COC(=O)[C@@H](Cc1cn(C(C)C)c[n+]1C(C)C)NC(=O)c1ccccc1.[I-],55
C0001_A0069,CC(=O)[C@@H](Cc1cn(C(C)C)c[n+]1C(C)C)NC(=O)OC(C)(C)C.[I-],55
C1079_A0048,Cc1cc(C)c(-n2cc[n+](C)c2)c(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,71
C0192_A0040,CCCC[n+]1ccn(-c2ccc(OC)cc2)c1.FC(F)(F)C(O[B-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F,-79
C0086_A0048,CCCC[n+]1ccn(-c2c(C)cc(C)cc2C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,26
C0945_A0048,CCCCCC[n+]1ccn(-c2c(C)cc(C)cc2C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,40
C0117_A0048,CCCCCCCCCCC[n+]1ccn(-c2c(C)cc(C)cc2C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,32
C0881_A0084,CCCC[N+]1(C)CCCC(C)C1.O=S(=O)([O-])C(F)(F)F,84
C0429_A0084,CCCCCC[N+]1(C)CCCC(C)C1.O=S(=O)([O-])C(F)(F)F,82
C0881_A0064,CCCC[N+]1(C)CCCC(C)C1.O=C([O-])C(F)(F)F,58
C0429_A0064,CCCCCC[N+]1(C)CCCC(C)C1.O=C([O-])C(F)(F)F,41
C0881_A0069,CCCC[N+]1(C)CCCC(C)C1.[I-],144
C0429_A0069,CCCCCC[N+]1(C)CCCC(C)C1.[I-],123
C0203_A0048,CCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,44
C0710_A0048,CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3
C1014_A0030,CCCCc1c[n+](-c2ccccc2)nn1C.Cc1ccc(S(=O)(=O)[O-])cc1,146
C1014_A0084,CCCCc1c[n+](-c2ccccc2)nn1C.O=S(=O)([O-])C(F)(F)F,102
C0905_A0030,CCCCc1c[n+](C)nn1C.Cc1ccc(S(=O)(=O)[O-])cc1,106
C0773_A0030,Cc1ccc(S(=O)(=O)[O-])cc1.Cn1cc[n+](C)n1,99
C0958_A0030,Cc1ccc(S(=O)(=O)[O-])cc1.Cn1cc[n+](C)c1,95
C0958_A0084,Cn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,37
C0182_A0011,CCCCCC[P+](CCCC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F,141
C0319_A0011,CCCCCC[N+](CCCC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F,167
C0319_A0048,CCCCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,24
C0411_A0044,COS(=O)(=O)[O-].C[N+]1(C)CCCC1,95
C0103_A0044,COS(=O)(=O)[O-].C[N+]1(C)CCCCC1,99
C0871_A0083,CCOS(=O)(=O)[O-].CC[N+]1(C)CCCCC1,-80
C0963_A0044,COS(=O)(=O)[O-].C[N+]1(C)CCOCC1,113
C0561_A0044,CC[N+]1(C)CCOCC1.COS(=O)(=O)[O-],45
C0561_A0083,CCOS(=O)(=O)[O-].CC[N+]1(C)CCOCC1,-68
C1053_A0027,CC[N+](CC)(CCOC)CCOC.O=S(=O)(F)[N-]S(=O)(=O)F,15
C0533_A0027,COCC[N+](CCOC)(CCOC)CCOC.O=S(=O)(F)[N-]S(=O)(=O)F,21
C1053_A0048,CC[N+](CC)(CCOC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,7
C0533_A0048,COCC[N+](CCOC)(CCOC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,26
C0863_A0048,CCC[N+](CCC)(CCC)CC(=O)OCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,68
C0790_A0020,CCCC[N+](CCCC)(CCCC)CC(=O)OCC.F[B-](F)(F)F,54
C0664_A0048,CCOCC[N+](CCOC)=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,8
C0519_A0027,CCCC[P+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,-16
C0161_A0027,CCCCC[P+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,-35
C1114_A0027,CC[P+](CC)(CC)COC.O=S(=O)(F)[N-]S(=O)(=O)F,-14
C0915_A0027,CCOC[P+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F,-18
C0237_A0048,C=CC[N+](C)(C)CC(=O)OCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,26
C0121_A0048,CCCCC[N+](C)(C)CC(=O)OCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-17
C0669_A0048,C=CC[N+](CC)(CC)CC(=O)OCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-28
C0055_A0044,CCOC(=O)C[N+](C)(C)C.COS(=O)(=O)[O-],38
C0149_A0083,CCOC(=O)C[N+](C)(C)CC.CCOS(=O)(=O)[O-],21
C0865_A0044,CCOC(=O)C[N+](C)(CC)CC.COS(=O)(=O)[O-],-31
C1135_A0083,CCOC(=O)C[N+](CC)(CC)CC.CCOS(=O)(=O)[O-],-30
C1013_A0050,CCCCOS(=O)(=O)[O-].CCCC[N+](CC)(CC)CC(=O)OCC,-33
C0493_A0027,CCC[P+](C)(C)C.O=S(=O)(F)[N-]S(=O)(=O)F,0
C0493_A0048,CCC[P+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,40
C0433_A0027,COC[P+](C)(C)C.O=S(=O)(F)[N-]S(=O)(=O)F,-6
C0433_A0048,COC[P+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,13
C0608_A0027,C=CC[P+](C)(C)C.O=S(=O)(F)[N-]S(=O)(=O)F,-5
C0505_A0020,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,-82
C0190_A0020,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,-82
C0290_A0020,CCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,79
C0505_A0011,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,10
C0190_A0011,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,-61
C0505_A0033,CCCC[n+]1ccn(C)c1.[Cl-],65
C0958_A0044,COS(=O)(=O)[O-].Cn1cc[n+](C)c1,35
C0377_A0004,C=C(C)c1n(C)cc[n+]1CC(=O)c1ccccc1.[Br-],182
C0755_A0004,C=C(c1n(C)cc[n+]1CC(=O)c1ccccc1)C(C)(C)C.[Br-],200
C1101_A0004,C=C(c1ccccc1)c1n(C)cc[n+]1CC(=O)c1ccccc1.[Br-],185
C0685_A0004,CCCn1cc[n+](CCC)c1CC(C)C.[Br-],163
C0766_A0004,C=CCn1cc[n+](CCCCCCCCCC)c1C.[Br-],71
C0486_A0004,C=CC[n+]1ccn(C)c1CCCCCCCCC.[Br-],98
C0633_A0004,CCCCCCCc1n(C)cc[n+]1Cc1ccccc1.[Br-],187
C0803_A0004,CCn1c[n+](CC)c(-c2ccccc2)c1-c1ccccc1.[Br-],154
C0713_A0004,CCCCCCCCCc1n(C)cc[n+]1Cc1ccccc1.[Br-],194
C0576_A0004,CCCCCCCCCCCc1n(Cc2ccccc2)cc[n+]1C.[Br-],187
C0875_A0004,CCCCCCCCCCCc1n(Cc2ccccc2)cc[n+]1CCCCC.[Br-],117
C0998_A0004,[Br-].c1ccc(Cn2c[n+](Cc3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1,212
C0075_A0004,Cn1cc[n+](C)c1SC#N.[Br-],221
C0523_A0004,Cn1c(Br)c(Br)[n+](C)c1Br.[Br-],268
C1078_A0004,C[n+]1c(N)cn(-c2ccccc2)c1-c1ccccc1.[Br-],283
C0323_A0004,Cc1n(C)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],201
C0498_A0004,Cc1ccc(C(=O)C[n+]2ccn(-c3ccccc3)c2C)cc1.[Br-],206
C0702_A0004,Nc1cn(-c2ccccc2)c(-c2ccccc2)[n+]1-c1ccccc1.[Br-],283
C0842_A0004,CC(=O)Nc1cn(-c2ccccc2)c(-c2ccccc2)[n+]1C.[Br-],272
C0487_A0004,Cc1c(CCO)[n+](Cc2ccccc2)cn1Cc1ccccc1.[Br-],135
C1158_A0004,Cc1ccc(-[n+]2c(N)cn(-c3ccccc3)c2-c2ccccc2)cc1.[Br-],268
C0544_A0004,Cc1n(Cc2ccccc2)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],229
C0439_A0004,COc1ccc(C(=O)C[n+]2ccn(Cc3ccccc3)c2C)cc1.[Br-],202
C0317_A0004,COc1ccc(Cn2cc[n+](CC(=O)c3ccc(C)cc3)c2C)cc1.[Br-],225
C0639_A0004,C=Cn1cc[n+](CC)c1.[Br-],100
C0122_A0004,C=Cn1cc[n+](CCC)c1.[Br-],155
C0500_A0004,C=C[n+]1ccn(CCCC)c1.[Br-],83
C0461_A0004,Cn1cc[n+](C)c1-c1ccccc1.[Br-],284
C0795_A0004,C[n+]1ccn(C(=O)c2ccccc2)c1.[Br-],89
C1127_A0004,O=C(C[n+]1ccn(O)c1)c1ccc(Cl)cc1.[Br-],202
C0212_A0004,On1cc[n+](Cc2ccc(Cl)cc2Cl)c1.[Br-],115
C0809_A0004,COn1cc[n+](CC(=O)c2ccc(Cl)cc2)c1.[Br-],156
C0646_A0004,CCOn1cc[n+](CC(=O)c2ccc(Cl)cc2)c1.[Br-],130
C0860_A0004,CCOn1cc[n+](Cc2ccc(Cl)cc2Cl)c1.[Br-],134
C0718_A0004,Cc1n(O)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],200
C0467_A0004,CCOn1cc[n+](Cc2ccc([N+](=O)[O-])cc2)c1.[Br-],120
C0095_A0004,CCc1n(O)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],199
C0169_A0004,C=CCOn1cc[n+](Cc2ccc(Cl)cc2Cl)c1.[Br-],117
C0191_A0004,COc1cc(C[n+]2ccn(O)c2)cc(OC)c1OC.[Br-],190
C0839_A0004,COc1cc(C[n+]2ccn(OC)c2)cc(OC)c1OC.[Br-],138
C1009_A0004,C=CCOn1cc[n+](Cc2ccc3c(c2)OCO3)c1.[Br-],137
C0972_A0004,CN(C)c1ccc(C(=O)C[n+]2ccn(Oc3ccccc3)c2)cc1.[Br-],141
C0609_A0004,CC(C)(C)C(=O)On1cc[n+](CC(=O)c2ccc(Cl)cc2)c1.[Br-],166
C0564_A0004,Clc1ccc(C[n+]2ccn(OCCc3ccccc3)c2)c(Cl)c1.[Br-],138
C1052_A0004,CCc1n(Oc2ccccc2)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],171
C0618_A0004,Cc1n(OC(=O)C(C)(C)C)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],140
C0238_A0004,CCc1n(OC(=O)C(C)(C)C)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],184
C1055_A0004,Cc1n(OCc2ccc(Br)cc2)cc[n+]1OCc1ccc(Br)cc1.[Br-],174
C0421_A0004,CCc1n(OCc2ccccc2)cc[n+]1Cc1ccc(Cl)cc1Cl.[Br-],144
C0014_A0004,CCc1n(OCc2ccc(Br)cc2)cc[n+]1OCc1ccc(Br)cc1.[Br-],170
C0051_A0004,CCc1n(OCc2ccccc2)cc[n+]1Cc1cc(OC)c(OC)c(OC)c1.[Br-],159
C0547_A0004,Cc1n(OCc2ccc(Cl)cc2Cl)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],105
C0652_A0004,CCc1n(OCc2ccc(Cl)cc2Cl)cc[n+]1OCc1ccc(Cl)cc1Cl.[Br-],176
C1154_A0004,Cc1n(OCc2ccc(Cl)cc2Cl)cc[n+]1OCc1ccc(Cl)cc1Cl.[Br-],190
C1047_A0004,Cc1n(OCc2ccc([N+](=O)[O-])cc2)cc[n+]1OCc1ccc([N+](=O)[O-])cc1.[Br-],168
C0560_A0004,CCc1n(OCc2ccc(Cl)cc2Cl)cc[n+]1Cc1ccc([N+](=O)[O-])cc1.[Br-],130
C1037_A0004,CCc1n(OCc2c(Cl)cccc2Cl)cc[n+]1OCc1c(Cl)cccc1Cl.[Br-],156
C1092_A0004,CCc1n(OCc2ccc([N+](=O)[O-])cc2)cc[n+]1OCc1ccc([N+](=O)[O-])cc1.[Br-],169
C0984_A0004,Cn1c[n+](CC(=O)c2ccccc2)c(C(N)=O)c1N.[Br-],250
C0960_A0004,Cn1c[n+](C)cc1Cl.[Br-],196
C1025_A0004,CCOC(=O)C(Cn1cc[n+](C)c1)=NO.[Br-],178
C0783_A0004,Cc1n(C)cc[n+]1Cc1ccccc1C(=O)Oc1ccc([N+](=O)[O-])cc1.[Br-],224
C0792_A0004,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CCO)cn1C.[Br-],120
C0592_A0004,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2cccc(C)c2)cn1C.[Br-],115
C0885_A0004,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2ccccc2C)cn1C.[Br-],115
C1132_A0004,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CC(=O)c2ccccc2)cn1C.[Br-],49
C1069_A0004,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CCOc2ccccc2)cn1C.[Br-],82
C0613_A0004,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CCCOc2ccccc2)cn1C.[Br-],51
C0861_A0004,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2cccc(Cl)c2)cn1C.[Br-],155
C0080_A0004,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2ccc([N+](=O)[O-])cc2)cn1C.[Br-],157
C0977_A0004,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2cccc([N+](=O)[O-])c2)cn1C.[Br-],181
C0894_A0004,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CC(=O)c2ccc(F)cc2)cn1C.[Br-],91
C0340_A0004,COC(=O)C=Cc1ccc(C[n+]2ccn(C(C)=O)c2)cc1.[Br-],154
C0181_A0004,CCOC(=O)n1cc[n+](Cc2ccc(C=CC(=O)OC)cc2)c1.[Br-],129
C1081_A0004,COC(=O)C=Cc1ccc(C[n+]2ccn(C(=O)c3ccccc3)c2)cc1.[Br-],155
C1123_A0004,CC(=O)n1cc[n+](Cc2ccccc2)c1.[Br-],126
C0106_A0004,ON=CC[n+]1cc[nH]c1C1OCCO1.[Br-],134
C0414_A0004,Cn1cc[n+](CC=NO)c1C1OCCO1.[Br-],194
C0424_A0004,Cc1n(CC2CC(c3ccccc3)(c3ccccc3)C(=O)O2)cc[n+]1Cc1ccccc1.[Br-],220
C0887_A0004,CC(=O)N1CCC(c2cn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c[n+]2CC(=O)c2ccccc2)CC1.[Br-],231
C0312_A0004,Cn1cc[n+](CC(O)c2ccccc2)c1.[Br-],197
C0403_A0004,CCCCCCCn1cc[n+](CC(=O)c2ccc(NS(C)(=O)=O)cc2)c1.[Br-],79
C0246_A0004,C=CCn1cc(Cl)[n+](C)c1.[Br-],142
C1021_A0004,Cn1cc[n+](C2(C(C)(C)C)C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C2)c1.[Br-],180
C0019_A0004,Cc1cccc(C(=O)C[n+]2ccn(C)c2)c1.[Br-],186
C0126_A0004,Cc1ccccc1C(=O)C[n+]1ccn(C)c1.[Br-],153
C0594_A0004,Cn1cc[n+](CC(=O)c2ccco2)c1.[Br-],147
C0382_A0004,Cc1ccc(C(=O)C[n+]2ccn(C)c2)cc1C.[Br-],164
C0929_A0004,Cc1ccc(C(=O)C[n+]2ccn(C)c2)c(C)c1.[Br-],180
C0343_A0004,Cn1cc[n+](CC(=O)c2ccc(Cl)cc2)c1.[Br-],149
C0261_A0004,Cn1cc[n+](CC(=O)c2ccccc2F)c1.[Br-],179
C1146_A0004,COc1ccc(C(=O)C[n+]2ccn(C)c2)cc1.[Br-],158
C0070_A0004,Cn1cc[n+](CC(=O)c2cccc(Cl)c2)c1.[Br-],176
C1099_A0004,CCOc1ccc(C(=O)C[n+]2ccn(C)c2)cc1.[Br-],145
C0858_A0004,Cn1cc[n+](CC(=O)c2ccc(C#N)cc2)c1.[Br-],212
C0184_A0004,Cc1cc(C)c(C(=O)C[n+]2ccn(C)c2)c(C)c1.[Br-],223
C1124_A0004,Cn1cc[n+](CC(=O)c2cccc3ccccc23)c1.[Br-],231
C0366_A0004,Cn1cc[n+](CC(=O)c2ccc3ccccc3c2)c1.[Br-],239
C0950_A0004,COc1cccc(C(=O)C[n+]2ccn(C)c2)c1.[Br-],172
C1151_A0004,CCOc1cccc(C(=O)C[n+]2ccn(C)c2)c1.[Br-],138
C0540_A0004,COc1ccccc1C(=O)C[n+]1ccn(C)c1.[Br-],166
C1063_A0004,CCCOc1cccc(C(=O)C[n+]2ccn(C)c2)c1.[Br-],85
C1145_A0004,COc1cccc(C(=O)C[n+]2ccn(C(C)C)c2)c1.[Br-],178
C0653_A0004,Cn1cc[n+](CC(=O)c2ccc(Cl)c(Cl)c2)c1.[Br-],184
C1073_A0004,CC(=O)Nc1cccc(C(=O)C[n+]2ccn(C)c2)c1.[Br-],203
C0691_A0004,COc1cc(OC)cc(C(=O)C[n+]2ccn(C)c2)c1.[Br-],240
C1042_A0004,COc1ccc(C(=O)C[n+]2ccn(C)c2)cc1OC.[Br-],232
C1155_A0004,COc1cccc(C(=O)C[n+]2ccn(-c3ccccc3)c2)c1.[Br-],147
C1023_A0004,COc1cccc(C(=O)C[n+]2ccn(C)c2)c1OC.[Br-],216
C0201_A0004,COc1ccc(OC)c(C(=O)C[n+]2ccn(C)c2)c1.[Br-],209
C0643_A0004,COc1cccc(C(=O)C[n+]2ccn(C)c2SC(C)C)c1.[Br-],158
C0912_A0004,Cc1ccc(C(=O)C[n+]2cn(C)c(-c3ccccc3)c2-c2ccccc2)cc1.[Br-],182
C0785_A0004,Cc1n(CC(=O)c2ccc(Sc3ccccc3)cc2)cc[n+]1CC(=O)c1ccc(Sc2ccccc2)cc1.[Br-],251
C0077_A0004,C=CCn1cc[n+](CCC#N)c1.[Br-],89
C0011_A0004,Cc1cc(C)c(C)c(C(=O)Cn2cc[n+](CC(=O)c3c(C)c(C)cc(C)c3C)c2)c1C.[Br-],273
C0375_A0004,Cn1cc[n+](CCCCCC(=O)O)c1.[Br-],104
C0648_A0004,C=CC[n+]1cn(CCC#N)cc1-c1ccccc1.[Br-],116
C0877_A0004,N#CCCC[n+]1cn(CCC#N)cc1-c1ccccc1.[Br-],132
C0590_A0004,N#CCCn1cc(-c2ccccc2)[n+](Cc2ccccc2)c1.[Br-],174
C0292_A0004,COC(=O)c1ccc(NC(=O)C[n+]2cn(CCC#N)cc2-c2ccccc2)cc1.[Br-],206
C1096_A0004,Cc1n(O)cc(Br)[n+]1O.[Br-],154
C0725_A0004,On1cc[n+](O)c1Br.[Br-],181
C0041_A0004,Cc1c(C)[n+](O)c(Br)n1O.[Br-],152
C1113_A0004,N#Cc1n(O)cc(Br)[n+]1O.[Br-],161
C0276_A0004,On1cc(Br)[n+](O)c1-c1ccccc1.[Br-],158
C0361_A0004,Cc1c(C)[n+](Cc2ccc(F)cc2)cn1Cc1ccc(F)cc1.[Br-],250
C0045_A0004,Cn1cc[n+](Cc2ccc(C(=O)c3ccccc3)cc2)c1.[Br-],94
C0200_A0004,Cc1ccccc1C[n+]1ccn(CCC(C(N)=O)(c2ccccc2)c2ccccc2)c1C.[Br-],225
C1111_A0004,Cc1n(CCCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccccc1.[Br-],172
C0300_A0004,Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccccc1Cl.[Br-],199
C0683_A0004,Cc1cccc(C[n+]2ccn(CCC(C(N)=O)(c3ccccc3)c3ccccc3)c2C)c1.[Br-],211
C0808_A0004,Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1cccc(Cl)c1.[Br-],222
C0874_A0004,Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccc(Cl)cc1.[Br-],134
C0900_A0004,Cc1n(CCCCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccccc1.[Br-],156
C0466_A0004,Cc1n(CCC(C(N)=O)(c2ccccc2)c2ccccc2)cc[n+]1Cc1ccc([N+](=O)[O-])cc1.[Br-],216
C0255_A0004,CC(C)(C)[n+]1ccn(Cc2ccccn2)c1.[Br-],65
C0463_A0004,CCN(CC)C(=O)C[n+]1ccn(C(C)(C)C)c1.[Br-],118
C0585_A0004,Cn1cc[n+](Cc2ccccc2)c1Sc1ccccc1.[Br-],107
C0966_A0004,CCN(CC)C(=O)C[n+]1ccn(-c2c(C)cc(C)cc2C)c1.[Br-],175
C0236_A0004,CC(C)(C)c1cc(Cn2cc[n+](C(C)(C)C)c2)c(N)c(C(C)(C)C)c1.[Br-],184
C1010_A0004,CC(C)(C)c1cc(Cn2cc[n+](C(C)(C)C)c2)c([N+](=O)[O-])c(C(C)(C)C)c1.[Br-],184
C0105_A0004,CC[n+]1ccn(CCc2ccccc2)c1.[Br-],43
C0335_A0004,[Br-].c1ccc(Cn2cc[n+](Cc3ccccc3)c2Sc2ccccc2)cc1,171
C0254_A0004,CC(C[n+]1ccn(C)c1)=NO.[Br-],167
C0828_A0004,CC[n+]1ccn([C@H](CO)C(C)C)c1.[Br-],12
C0794_A0004,CC[n+]1ccn([C@H](CO)CC(C)C)c1.[Br-],16
C0799_A0004,Cc1cc(C)c(-n2cc[n+](-c3c(C)cc(C)cc3C)c2)c(C)c1.[Br-],308
C0065_A0004,CCCCCCCCCCCCCCCCn1cc[n+](CC(C)=NO)c1.[Br-],124
C1028_A0004,CCCCCCCCCCCCCCCCCCOCC(COC[n+]1ccn(C)c1)OCCCCCCCCCCCCCCCCCC.[Br-],79
C0704_A0004,Cc1cscc1OCCC[n+]1ccn(C)c1C.[Br-],118
C0506_A0004,COC(=O)Cn1cc(C(=O)OC)[n+](CC(=O)OC)c1.[Br-],131
C1088_A0004,COC(=O)Cn1cc(C(=O)Nc2ccccc2)[n+](CC(=O)OC)c1.[Br-],183
C0967_A0004,CCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)CCCCCCCCCC[n+]1ccn(C)c1)C(=O)OCC.[Br-],81
C0339_A0004,C[n+]1ccn(Cc2cc3ccc2CCc2ccc(c(C4=NC(C)(C)CO4)c2)CC3)c1.[Br-],112
C0974_A0004,CCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)CCCCC)C(=O)OCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],79
C0949_A0004,C#CC[n+]1ccn(C=C)c1.[Br-],158
C0097_A0004,C#CC[n+]1ccn(CC=C)c1.[Br-],66
C0954_A0004,CC(C)Cn1cc[n+](CC(C)C)c1.[Br-],85
C0289_A0004,CCCCCCNC(=O)Cn1cc[n+](CC(=O)NCCCCCC)c1.[Br-],132
